data,abertura,alta,baixa,fechamento,ajuste_proximo,Volume
44945,605000,615000,604000,615000,6020000000000,12808490
44946,621000,623000,611000,618000,6050000000000,9646327
44951,635000,637000,630000,633000,620036875,39217
44952,638000,639000,633000,638000,6250000000000,54188
44953,644000,650000,639000,646000,6330000000000,44282
44956,649000,649000,631000,633000,620036875,59628
44957,635000,637000,610000,614000,6010000000000,163847
44958,626000,627000,610000,610000,598000000000,98585
44959,632000,639000,626000,635000,6220000000000,65992
44960,639000,640000,630000,635000,6220000000000,47567
44963,628000,630000,616000,616000,603385,144104
44964,619000,625000,616000,620000,607303125,32873
44965,628000,633000,624000,631000,6180778125,42558
44966,630000,633000,623000,633000,620036875,48035
44967,626000,630000,624000,629000,6160000000000,44786
44970,629000,630000,623000,629000,6160000000000,59395
44971,636000,639000,632000,632000,61905734375,70606
44972,639000,639000,620000,622000,609000000000,58370
44973,625000,637000,624000,637000,623955,41448
44974,629000,633000,624000,626000,6130000000000,28613
44977,629000,630000,618000,627000,6140000000000,29846
44978,627000,628000,620000,621000,6080000000000,60971
44979,615000,618000,610000,611000,5980000000000,39178
44980,617000,625000,615000,620000,607303125,37145
44981,623000,626000,613000,613000,6000000000000,50792
44984,608000,608000,602000,605000,5930000000000,11155697
44985,608000,614000,605000,606000,594000000000,13715861
44987,609000,618000,605000,608000,5960000000000,13095682
44988,610000,612000,605000,605000,5930000000000,10711405
44991,611000,616000,608000,615000,6020000000000,13630602
44992,614000,614000,607000,607000,595000000000,11473280
44993,601000,605000,599000,603000,59065125,14161857
44994,605000,608000,599000,601000,5886921875,14334499
44995,595000,597000,591000,595000,5830000000000,11902471
44998,599000,602000,593000,600000,5880000000000,12779724
44999,594000,595000,590000,590000,5780000000000,12147346
45000,600000,603000,596000,598000,5860000000000,10482149
45001,592000,602000,591000,599000,5870000000000,10611939
45002,608000,613000,606000,613000,6000000000000,14090110
45005,611000,612000,602000,602000,58967171875,9618009
45006,605000,607000,601000,603000,59065125,8318514
45007,610000,612000,605000,611000,5980000000000,8978591
45008,606000,623000,606000,623000,6100000000000,15381057
45009,627000,633000,623000,630000,61709828125,18278602
45012,626000,628000,620000,621000,6080000000000,11039331
45013,624000,629000,621000,629000,6160000000000,11614118
45014,625000,627000,622000,627000,6140000000000,11216008
45015,637000,637000,631000,632000,6230000000000,15684377
45016,640000,640000,637000,640000,6310000000000,14094479
45019,640000,640000,630000,631000,6220000000000,11973133
45020,634000,638000,628000,636000,627000000000,11120514
45021,637000,640000,634000,639000,62953859375,9176149
45022,635000,636000,623000,623000,6140000000000,14992747
45023,638000,652000,638000,650000,6400000000000,27476120
45026,648000,663000,647000,657000,6470000000000,18777166
45027,662000,662000,654000,659000,6490000000000,16323183
45028,658000,662000,653000,660000,6500000000000,15021313
45029,656000,661000,654000,661000,651000000000,15091022
45030,666000,666000,650000,651000,6413609375,16176490
45033,650000,656000,647000,653000,643000000000,13486618
45034,659000,660000,648000,656000,6460000000000,14802060
45035,655000,658000,653000,655000,6450000000000,10255985
45036,651000,653000,646000,653000,643000000000,9501169
45037,658000,659000,654000,657000,6470000000000,10538622
45040,653000,657000,648000,652000,6420000000000,12986581
45041,653000,654000,634000,636000,627000000000,16193271
45042,636000,643000,633000,641000,632000000000,12664541
45043,641000,650000,633000,646000,6360000000000,14779601
45044,652000,659000,650000,655000,6450000000000,19699481
45048,660000,663000,651000,657000,6470000000000,14396948
45049,651000,656000,649000,654000,6440000000000,8876749
45050,656000,657000,647000,651000,6413609375,9791064
45054,663000,663000,654000,659000,6490000000000,9405365
45055,658000,658000,651000,653000,643000000000,9366861
45056,655000,655000,643000,646000,6360000000000,13057727
45057,647000,651000,642000,642000,63249421875,11648905
45058,637000,646000,636000,641000,632000000000,8693913
45061,641000,646000,639000,645000,635000000000,8172021
45062,658000,659000,653000,654000,6440000000000,12334657
45063,659000,659000,648000,650000,6400000000000,10745504
45064,660000,662000,657000,662000,652000000000,14431704
45065,678000,684000,675000,684000,674000000000,20349345
45068,684000,690000,680000,685000,6748575,14470308
45069,685000,687000,681000,684000,674000000000,8561643
45070,681000,687000,680000,685000,6748575,8192896
45071,699000,700000,687000,688000,677813125,14231160
45072,698000,704000,695000,703000,6925909375,19549511
45076,713000,723000,712000,723000,712000000000,27476897
45077,724000,725000,710000,714000,703428125,25666087
45078,709000,716000,706000,709000,6985021875,14669296
45079,717000,722000,716000,722000,7113096875,12161798
45082,727000,727000,714000,717000,706000000000,12686829
45084,713000,716000,708000,710000,69948734375,14796613
45085,704000,709000,700000,709000,6985021875,19165568
45086,711000,723000,708000,720000,709000000000,15050209
45089,721000,724000,708000,710000,69948734375,12064287
45090,717000,722000,716000,720000,709000000000,13227285
45091,721000,722000,711000,719000,7083540625,12541046
45092,721000,723000,713000,715000,70441328125,13614994
45093,718000,719000,709000,718000,707000000000,15373696
45096,713000,717000,709000,712000,701000000000,11100887
45097,707000,714000,704000,714000,703428125,11557883
45098,707000,712000,704000,705000,695000000000,10626603
45099,702000,715000,701000,713000,702000000000,11411007
45100,720000,722000,716000,716000,705000000000,12329484
45103,717000,725000,715000,724000,713000000000,10541901
45104,725000,726000,720000,726000,71525046875,9442997
45105,726000,727000,720000,727000,716235625,8783093
45106,731000,734000,724000,724000,71683953125,12229967
45107,725000,727000,717000,722000,714859375,11694765
45110,727000,732000,726000,730000,723000000000,10722181
45111,734000,736000,729000,730000,723000000000,10214350
45112,730000,733000,719000,720000,71287921875,12310610
45113,719000,724000,715000,716000,70891875,14777667
45114,711000,714000,698000,699000,692000000000,17308877
45117,700000,704000,692000,695000,68812640625,11713926
45118,702000,715000,701000,715000,70792859375,12177392
45119,712000,720000,711000,719000,7118890625,10375581
45120,724000,726000,719000,719000,7118890625,14417279
45121,725000,734000,724000,734000,727000000000,15882519
45124,732000,735000,728000,733000,726000000000,10060049
45125,732000,735000,720000,720000,71287921875,11697900
45126,727000,728000,713000,717000,710000000000,10896412
45127,711000,715000,708000,710000,703000000000,9732730
45128,704000,704000,694000,703000,696000000000,16528926
45131,701000,709000,699000,704000,697000000000,13418597
45132,700000,705000,698000,700000,693000000000,14314945
45133,698000,706000,681000,698000,69109671875,30016221
45134,699000,717000,693000,717000,710000000000,24261179
45135,718000,724000,701000,706000,699000000000,19420683
45138,709000,710000,698000,698000,69109671875,13035420
45139,701000,712000,700000,711000,704000000000,12299254
45140,707000,710000,698000,699000,692000000000,13835020
45141,699000,702000,685000,688000,681195625,20087090
45142,688000,691000,682000,683000,676000000000,12360193
45145,677000,692000,676000,685000,6782253125,10968505
45146,690000,691000,674000,676000,669000000000,14664709
45147,680000,696000,679000,689000,68218578125,17259673
45148,683000,685000,678000,680000,673000000000,10227311
45149,684000,688000,675000,675000,66832421875,9781038
45152,675000,679000,669000,673000,666000000000,9352343
45154,667000,671000,663000,670000,663000000000,13174578
45155,663000,668000,660000,667000,660000000000,10778652
45156,660000,667000,658000,663000,656000000000,11745006
45159,666000,671000,663000,666000,659000000000,9720067
45160,672000,677000,663000,666000,659000000000,10500242
45161,667000,671000,664000,671000,664000000000,9549352
45162,683000,687000,679000,682000,675255,15044463
45163,671000,674000,669000,671000,664000000000,7032462
45166,668000,670000,665000,668000,661000000000,5824628
45167,669000,672000,666000,668000,661000000000,9114352
45168,673000,677000,671000,671000,664000000000,9181223
45169,671000,672000,664000,669000,662000000000,15964630
45170,668000,710000,667000,710000,703000000000,29738235
45173,729000,729000,707000,712000,70495828125,26286495
45174,709000,715000,702000,707000,700000000000,12330239
45175,707000,708000,697000,700000,693000000000,11414620
45176,700000,706000,696000,704000,697000000000,13741241
45177,702000,703000,696000,703000,696000000000,10688118
45180,704000,708000,700000,708000,701000000000,11785462
45181,708000,710000,704000,705000,698000000000,11688599
45182,711000,716000,703000,709000,702000000000,15955797
45183,712000,718000,708000,717000,710000000000,21041407
45184,717000,723000,714000,720000,71287921875,17823512
45187,713000,717000,702000,702000,695000000000,16040727
45188,704000,708000,696000,698000,69109671875,11820188
45189,700000,703000,695000,696000,689000000000,10873015
45190,692000,698000,688000,689000,68218578125,10796336
45191,683000,689000,683000,688000,681195625,9897840
45194,685000,697000,685000,694000,687000000000,13582516
45195,700000,700000,684000,686000,68276703125,13143470
45196,686000,691000,682000,684000,68077640625,14886491
45203,674000,677000,667000,675000,672000000000,23361149
45204,673000,674000,667000,667000,6638565625,16108313
45205,671000,673000,660000,660000,65688953125,14386527
45209,662000,676000,662000,664000,661000000000,19889202
45210,686000,694000,679000,682000,679000000000,25209349
45211,686000,697000,682000,689000,686000000000,19311380
45212,680000,685000,677000,680000,6767953125,9724086
45215,679000,685000,668000,673000,66982828125,12599299
45216,677000,699000,674000,694000,691000000000,17299253
45217,689000,705000,688000,705000,7016775,16493184
45218,697000,700000,694000,695000,692000000000,13985012
45219,689000,692000,681000,688000,685000000000,15204495
45222,687000,691000,682000,684000,68077640625,11625959
45223,687000,688000,677000,685000,68177171875,12791710
45224,688000,688000,679000,680000,6767953125,10610703
45225,670000,679000,667000,667000,6638565625,15517624
45226,671000,673000,667000,673000,66982828125,11334726
45229,668000,678000,667000,673000,66982828125,10139270
45230,676000,683000,669000,669000,666000000000,14488892
45231,675000,689000,673000,686000,68276703125,13775256
45232,700000,700000,694000,697000,69371515625,16350031
45233,697000,702000,695000,696000,69271984375,10322234
45236,698000,709000,693000,709000,70565859375,22228489
45237,706000,709000,700000,709000,70565859375,17228731
45238,713000,714000,697000,699000,696000000000,12901310
45239,699000,708000,696000,703000,699686875,12301373
45240,700000,705000,695000,705000,7016775,9684347
45243,713000,713000,703000,704000,7006821875,9246919
45244,710000,711000,706000,708000,705000000000,9567984
45245,716000,722000,715000,722000,71859734375,20148677
45246,725000,730000,723000,728000,7245690625,15860451
45247,723000,730000,723000,725000,722000000000,11494644
45250,721000,730000,721000,727000,72357375,10610157
45251,731000,734000,727000,728000,7245690625,9712881
45252,722000,730000,719000,728000,7245690625,11105143
45253,730000,732000,722000,724000,721000000000,6775614
45254,724000,726000,717000,717000,7136209375,6676685
45257,715000,721000,711000,713000,710000000000,9113857
45258,714000,727000,713000,727000,72357375,13283081
45259,724000,728000,722000,727000,72357375,9283933
45260,727000,728000,722000,728000,7245690625,15783714
45261,724000,725000,717000,720000,717000000000,9871284
45264,728000,729000,724000,726000,723000000000,10229267
45265,723000,724000,712000,712000,709000000000,12129682
45266,718000,721000,716000,717000,7136209375,8123087
